path,title,authors,year
1984papers/paper16_13.pdf,nppreclahlc,group d e l a y a;lcl pnase ?nail&C LC) i-A:.. ko s i g n c l l S ~~~~~~~~~12 it ; t h i s can const.Ltutc1 a f undauicr~t;iL L ~ m i f a t or-I,1984
1984papers/paper16_07.pdf,RUBIDIUM AND,CESIUM FREQUENCY STANDARDS STATUS AND PEKFORMANCE ON THE GPS PKOGKAM HARRY BETHKE DALE RINGER AND M. VAN MELLE Rockwell. l n t e r n a t i o n a l,1984
1984papers/paper16_11.pdf,e,:i; .:.. .: t e m D e 5. I g rt 0 t a R u tl i d,1984
1984papers/paper16_05.pdf,n K C U ~ I mson fsl:,"b A I i- s kt"" Urilversity i i ~ r ~ i i I l i i x L.) :. - i r na 1'7706",1984
1984papers/paper16_04.pdf,METHODS TO RECOVER TnE,NARROW DICKE SUB-DOPPLER FEATURE IN EVACUATED WALL-COATED CELLS WITHOUT RESTRICTIONS ON CELL SIZE B. G. Robinson Duke University Durham North Carolina 27706,1984
1984papers/paper16_10.pdf,NEW FEATURES OF D I F F E R E N T,FREQUENCY G E N E R A T I N G SYSTEMS DUE TO THE USE OF ELECTRODELESS R I G I D L Y M O U N T E D EVA QUARTZ C R Y S T A L RESONATOR A. Jendly/E. ~ r a f / G . Busca OSCILLOQUARTZ S . A . Brgvards,1984
1984papers/paper16_28.pdf,YATN'TENANCF,OF 'I 1 Mb ilhr) 17Kt()l'l:N(:Y lh THTT .JET PKOPUT SION LAKORATORY ' h r)EEI' SPACE S L I ' N O K K TJSLNG THE (:LOKAI POS L ?,1984
1984papers/paper16_14.pdf,A,REVIEW OF THOPOSPHERIC REFRACTION EFFECTS ON EARTH-TO-SATELLITE SYSTEMS Edward E . A l t h s u l e r E l e c t r o m a g n e t i c S c i e n c e s D i v i s i o n Rome A i r Development C e n t e r Hanscom AFB M A 0 1 7 1 1,1984
1984papers/paper16_00.pdf,Proceedings of the Sixteenth Annual Precise Time and Time Interval,(PTTI) Applications and Planning Meeting A meeting held at the NASA Goddar-d Space Flight Center (ireen belt Maryland Novernt-rer 27-29,1984
1984papers/paper16_01.pdf,i:il,":!l~ . ~ - . c J ~ ~ c ) \ ~ I I I ~ levi ices v : . . - : ; ~ ; ~ L : L - I . I ~ Y ~ ~ v i t l - I upti- "" 1 i l l . .: : 8",1984
1984papers/paper16_15.pdf,ATMOSPHERIC LIMITATIONS TO CLOCK SYNCHRONIZATION AT MICROWAVE FREQUENCIES,George M. Reach Jet Propulsion Laboratory California Institute of Technology Pasadena CA. 91109 USA,1984
1984papers/paper16_29.pdf,TO HAINTAI2r,1 4 U l G l T SYNTONI2ATIUN Samrir 1 C. Ward F r e q u e n c y a n d Timing System C o g n i z a n t O p e r a t ioris Engineer J e t P r o p u l s i o n L a b o r a t o r y Pasadena C a l i f o r n i a To f a c i l i t a t e t h e n a v i g a r i o n o f s p a r e c r a f t t o t h e o u t e r p l a n e t s . J u p i t e r and b e y o n d t h p,1984
1984papers/paper16_03.pdf,ON THE ACCURACY OF Cs BEAM PRIMARY FREQUENCY STANDARDS,J-S Roulanger K..J. Do~tgLas I. Vanier A.G. Mu~lgall Y. S . L i C. . J a c q ~ ~ e s b l l e c t r i c a l and Time Standards S e c t i o n physics D i v i s i o n National Research Counci l Ottawa O n t a r i o Canada,1984
1984papers/paper16_17.pdf,A.,J. Van Oierendonck 3. B. McGraw Stanford Telecommunications Inc. Santa Clara CA 95054 and R. Grover Brown Electrical Engineering and Computer Engineering Department Iowa State University Ames Iowa 50011,1984
1984papers/paper16_16.pdf,KALMAN F I L T E R MODELING,R. Grover Brown E l e c t r i c a l and Computer Engineering Department Iowa S t a t e University Ames Iowa 50010,1984
1984papers/paper16_02.pdf,FREQUENCY AND,TIME STANDARDS BASED ON STORED I O N S t J. J. Bollinger D. J. Wineland W. M. Itano J. C. Bergquist and J . D.,1984
1979papers/paper11_12.pdf,I,authors,1979
1979papers/paper11_06.pdf,TIMING,AND FREQUENCY CONSIDH(ATIONS I N THE WORLDWIDE TESTING OF A SPREAD SPECTRUM COMMUNICATION SYSTEM D. G. Woodring S. A. Nichols Naval Research Laboratory Washington D.C. and Roger Swanson A i r Force Avionics Laboratory Wriqht-Patterson A i r,1979
1979papers/paper11_07.pdf,LII.IL AUIIJ VIV LUI'IU-,I CRI~I J ~ ~ D I L ~ b ~ I I Y ACCURACY I N ATOMIC CLOCKS D. J. Wineland National Bureau o f Standards Boulder Colorado,1979
1979papers/paper11_13.pdf,-,AN UPDATE Kenneth Putkovich U.S. Naval Observatory A b s t r a c t The o r i g i n a l i n t e n t o f t h i s paper was t o p r o v i d e test r e s u l t s o f t h e t i m e t r a n s f e r s u s i n s a new Global P o s i t i o n i n g System (GPS) Time T r a n s f e r Unit (TTU) developed f o r t h e U . S. Naval Observatory (USNO) by S t a n f o r d Telecommunications I n c . (ST11 .,1979
1979papers/paper11_05.pdf,NASA,Goddard Space F l i g h t Center Greenbelt Maryland ?,1979
1979papers/paper11_11.pdf,- Paris,(France),1979
1979papers/paper11_10.pdf,SOME,IMPLICATIONS OF RECIPROCITY FOR TWO-WAY CLOCK SYNCHRONIZATION James L. Jespersen National Bureau o f Standards Boulder Colorado,1979
1979papers/paper11_04.pdf,title,authors,1979
1979papers/paper11_38.pdf,RECENT PROGRESS OF THE RESEARCH WORKS,ON FREQUENCY AND TIME AT THE NZM Huang Bingying National Institute of Metrology Of China Beijing 1.,1979
1979papers/paper11_00.pdf,NASA Conference Publication 2129 Precise Time and Time Interval (PTTI) Applications and Planning Meeting A meeting held at the,Goddard Space Flight Center Greenbelt Maryland November 27-29 1979 Sponsored by Naval Electronic Systems Command NASA Goddard Space Flight Center Naval Research Laboratory Naval Observatory Defense Communications Agency Nat ona Aeronautcs and Space Adm~n~straton Scientific and Technical Information Office,1979
1979papers/paper11_14.pdf,title,William Klepczynski and R. Glenn Hall (U. S. Naval Observatory),1979
1979papers/paper11_28.pdf,TWO-WAY TIME TRANSFER,V I A GEOSTATIONARY SATELLITES NRCINBS NRCfUSNO AND NBS/USNO VIA HERMES AND NRC/LPTF (FRANCE) V I A SYMPHONIE C.C. Costain J.-S. Boulanger H. Daams NRC D.W. Hanson R.E. Beehler A.J. Clements D.D. Davis NBS W.J.,1979
1979papers/paper11_29.pdf,THE,"SIRIO-1 TIMING EXPERIMENT E. Detoma B~~~~X/NASA-GSFC ( ) and S. Leschiutta Istituto Elettrotecnico Nazionale ""G. Ferraris""",1979
1979papers/paper11_15.pdf,Precise Time and Time I n t e r v a l (PTTI) Measurements,From The Navigation Technology S a t e l l i t e s and the GPS NAVSTAR-4 S a t e l l i t e J.A. Buisson T.B. McCaskill O.J. Oaks M.M. J e f f r i e s S.B. Stebbins Naval Research Laboratory Washington D.C.,1979
1979papers/paper11_01.pdf,-,DESCRIPTION OF SYSTEMS OPERATION AND TIMING REQUIREMENTS J. Sonsini Electronics Systems Division Hanscom Air Force Base Massachusetts (PAPER NOT AVAILABLE FOR PUBLICATION),1979
1979papers/paper11_17.pdf,T,& F COMPARISONS VIA BROADCASTING SATELLITE AND NAVIGATION TECHNOLOGY SATELLITE Y. Saburi Y. Yasuda S. Kobayashi and T. Sato Radio Research Laboratoires Koganei Tokyo 184 Japan,1979
1979papers/paper11_03.pdf,IMPACT OF IMPROVED CLOCKS AND OSCILLATORS ON,COMMUNICATIONS AND NAVIGATION SYSTEMS (Special Report) Samuel R. S t e i n Frequency and Time Standards Group National Bureau o f Standards Boulder CO 80303 (303) 499-1000 e x t . 3277 I n September o f t h i s year t h e National Bureau o f Standards h e l d a Workshop i n t h e Washington D.C. area which addressed t h e r o l e o f c l o c k s and o s c i l l a t o r s i n l a r g e scale systems p a r t i c u l a r l y communicat- ions and n a v i g a t i o n .,1979
1979papers/paper11_02.pdf,SUGGESTED ATTRIBUTES FOR TIMING IN,A DIGITAL DCS Harris A. Stover Defense Communications Engineering Center 1860 Wiehle Avenue Reston Virginia 22090 Telephone: (703) 437-2316,1979
1979papers/paper11_16.pdf,AN0,TRANSIT SATELLITES R. E. Beehler D. D. Davis J. V. Cateora A. J. Clements J. A. Barnes and E. Mendez-QuiRones National Bureau o f Standards Boulder Colorado,1979
1979papers/Vol 11_Attendee List.pdf,1 ITH ANNUAL PRECISE TIME AND TIME INTERVAL,REGISTRATION INin Agree NASAjGSFC Code 813.3 Greenbelt MD 20771 David W. Allan National Bureau of Standards 325 Broadway Boulder CO 80303 Ralph T. Allen NAVELEX Code 5 1023A Washington DC 20360 Carroll 0. Alley University of Maryland Department of Physics,1979
1979papers/paper11_33.pdf,3 .,B. Thomas Jet Propulsion Laboratory Pasadena California,1979
1979papers/paper11_27.pdf,COMPARISON OF DIFFERENT TIME SYNCHRONIZATION TECHNIQUES,R. Kaarls and G. de Jong Van Swinden Laboratory Delft Netherlands,1979
1979papers/paper11_26.pdf,TIME TRANSFER VIA SATELLITE-LINK RADIO INTERFEROMETRY,S.H.Knowles W.B.Waltman (E.O.Hulburt Center for Space Research NRL Washington D.C. 20375) J.L.Yen (University of Toronto Toronto Canada) W.H.Cannon and W. Petrachenko (York University Toronto Canada) N.W.Broten C.Costain and D.B.Forr (National Research Council Ottawa Canada) J.A.Galt (National Research Council Penticton B.C. Canada) J.A.Popelar (Department of Energy Mines and Resources Ottawa Canada) and G.W.Swenson (University of Illinois Urbana Illinois),1979
1979papers/paper11_32.pdf,A,PROTOTYPE VLBI CLOCK MONITORING SYSTM T. P. Yunck and G. A . Madrid Jet Propulsion Laboratory Pasadena California,1979
1979papers/paper11_18.pdf,ONE WAY TIMETRANSFER VIA METEOSAT,CAPABLE OF 30 NS ACCURACY Klemens Nottarp Wolfgang Schluter Institut fur Angewandte Geodgsie (IfAG/Abt.II DGFI) and Sonderforschungsbereich 78-Satellitengeodasie der TU-MGnchen Frankfurt/M Federal Republic of Germany Udo Hiibner Physikalische Technische Bundesanstalt (PTB) araunschweig Federal Republic of Germany,1979
1979papers/paper11_24.pdf,GALILEO,QUARTZ CLOCK M. Bloch M. Meirs and M. Rosenfeld Frequency E l e c t r o n i c s Inc. New Hyde Park N e w York P. Garriga Hughes A i r c r a f t Company E l Segundo C a l i f o r n i a,1979
1979papers/paper11_30.pdf,DEMONSTRATION OF REMOTE CLOCK MONITORING BY VLBI,WITH THREE BASELINE CLOSURE C. M. Cheetham W. J. Hurd and J. W. ~a~land Communications Systems Research Section Jet Propulsion Laboratory California Institute of Technology Pasadena California G. A. Madrid and T.,1979
1979papers/paper11_31.pdf,ABSTRACT,Four experiments are described which involved measure- ments of clock offsets at two DSN stations. Both VLBI and traveling clock measurements were performed and the agreement between the two methods was within about 6 ns for all four comparisons.,1979
1979papers/paper11_25.pdf,J.,Besson Ecole Nationale Superieure de Mecanique et des Microtrchniques 25030 Besancon France t Donald A. Emmons Frequency and Time Systems Inc. Danvers Massachusetts,1979
1979papers/paper11_19.pdf,QUEBEC,NETWORK G. Missout W. Le k a n c o i s and Louis La Roche I n s t i t u t de Recherche Hydro Quebec Varennes P.Q. Canada,1979
1979papers/paper11_21.pdf,J. esters sen,G. Kamas and M. Weiss National Bureau o f Standards Boulder Colorado,1979
1979papers/paper11_35.pdf,PROSPECTS FOR,"ADVANCES I N MICROWAVE ATOMIC. FREQUENCY STANDARDS"" F. L. Walls National Bureau o f Standards Boulder Colorado",1979
1979papers/paper11_09.pdf,(CENTRE,NATIONAL D'ETUDES SPATIALES) Toulouse,1979
1979papers/paper11_08.pdf,QUADRUPOLE AND HEXAPOLE DEFLECTION SYSTEMS.,CONSEQUENCES FOR TIME KEEPING Gerhard Becker Physikalisch-Technische Bundesanstalt D-33 Braunschweig Federal Republic of Germany,1979
1979papers/paper11_34.pdf,-,AN OVERVIEW Professor S. Leschiutta National Electrical - Technical Institutq National Standards Laboratory Torino Italy (PAPER NOT AVAILABLE FOR PUBLICATION),1979
1979papers/paper11_20.pdf,TIATE CODED DISTRIBUTION,V I A BROADCASTING STATIONS S. Leschiutta V. P e t t i t i I s t i t u t o E l e t t r o t e c n i c o DTaziorjale Torino I t a l y E. Detoma(l) Bendix F i e l d Enpineering Coraoration Columbia Maryland,1979
1979papers/paper11_36.pdf,CLOCK PERFORMANCE RELIABILITY,AND COST INTERRELATIONSHIPS Martin W. Levine Frequency and Time Systems Inc. Danvers Massachusetts,1979
1979papers/paper11_22.pdf,A,STUDY OF TIME DISSEMINATION VIA SATELLITE I N I N D I A B. S. Mathur P. Banerjee P. C. Sood Mithlesh Saxena Nand Kumar and A. K. Suri National Physical Laboratory New Delhi India C. L. Jain and K.,1979
1979papers/paper11_23.pdf,ADVANCES IN THE STABILITY,OF HIGH PRECISION CRYSTAL RESONATORS A r t h u r B a l l a t o & John R. V i g US Army E l e c t r o n i c s Technology & Devices Laboratory USAERADCOFI F o r t Flonmouth NJ 07703,1979
1979papers/paper11_37.pdf,THE FREQUENCY,AND TIME STANDARD AND ACTIVITIES AT THE BEIJING INSTITUTE OF RADIO METROLOGY AND MEASUREMENTS H. T. Wang,1979
1980papers/paper12_43.pdf,T,& F INTEliCaMPARISON V I A VLF PHASE MEASUKENGNTS A.Sen Gupta G.K.Zoe1 and B.S.Mathur Time and Frequency Section National P h y s i c a l Laboratory Hillside,1980
1980papers/paper12_42.pdf,OF,QUARTZ CRYSTALS IK?ADIXTED BY I O N I Z I N G AND PARTICLE RllDIXTIONS H a r i sh Bahadur and R. Parshad National P h y s i c d Laboratory H i l l s i d e Fioad N e w,1980
1980papers/paper12_40.pdf,L. Mureddu Stazione Astronomica Internazionale di Latitudine Cagliari Italy,(Paper n o t presented) (Paper not Submitted),1980
1980papers/paper12_41.pdf,PROGRESS,REPORT ON HYDROGEN MASER DEVELOPMENT AT LAVAT UNIVERSITY Jacques Vanier Guy Racine Ryszard Kunski and Marcel Picard Laboratoire d1E1ectronique Quantiquc Ljgpartcment de C h i c El e r t r i que Univcrsit6 1 aval,1980
1980papers/paper12_44.pdf,T,& F INTE;3COMPAIIISm X3'Y.dEEN NPL INDIA AND PTB FEDmAL REPUQLIC OF GEWANY QIA S A X L L I ~ ~ SYMP~ONIB 1 S.S.Mathur P.Baner jee P.C.Sood!,1980
1980papers/paper12_20.pdf,USNO,GPS PROGRAM Kenneth Putkovich U. S. Naval Observatory Washington D. C .,1980
1980papers/paper12_34.pdf,ON,ESTIKATING TIIE EFFECTS OF CLOCK INSTABILITY WITH FLICKER NOISE CIlAR.4CTERISTICS S ~ ~ Y I - C h o n ~ I\iu J e t PropuLsion Laboratory C a l i f o r n i z I n s t i t u t e of Technology Pasadena CA 91109,1980
1980papers/paper12_08.pdf,PRECISE TIME,TECHNOLOGY FOR SELECTED A I R FORCE SYSTEMS: PRESENT STATUS AND FUTURE REQUIREMENTS N. F . Yannoni Rome Air Development C e n t e r Deputy f o r ~ l e c t r o n i c Technology Hanscom,1980
1980papers/paper12_09.pdf,NASA,PTTI PROGRAMS: PRESENT AND FUTURE Schuyler C. Wardrip William M. Hocking NASA-GODDARD SPACE FLIGHT CENTER GREENBELT MARY LAND,1980
1980papers/paper12_35.pdf,NAVSTAR,GLOBAL POSITIONING SYSTEM (GPS) CLOCK PROGRAM: PRESENT AND FUTURE Capt Douglas M. Tennant Air Force Systems Command Space Division/Y EZ Los Angeles California,1980
1980papers/paper12_21.pdf,DESIGN CONSIDERATIONS FOR,A LORAN-C TIMING RECEIVER IN A H O S T I L E SIGNAL TO NOISE ENVIRONMENT J. W. Porter J. R. Bowell G . E. Price AUSTRON I N C . A u s t i n,1980
1980papers/paper12_37.pdf,111,5 MHZ DISTRIBUTION SYSTEM A. Vulcan and M. Bloch (Frequency E l e c t r o n i c s Inc.) New Hyde park New York,1980
1980papers/paper12_23.pdf,RE,CENT PROGRESS I N THE NASA-GODDARD SPACE FLIGHT CENTER ATOMIC IIYDROGEM STANDARDS PROGRAM V i c t o r S. Reinhardt NASA-Goddard Space F l i g h t Center G r e e n b e l t Maryland,1980
1980papers/Vol 12_List of attendees.pdf,TIME,AND TIME INTERVAL REGISTRATION W i l l i a m A . Adams NASA 4814 N a n t u c k e t Rd. C o l l e g e P a r k MD 20740 David W . A l l a n NBS 325 Broadway B o u l d e r CO,1980
1980papers/paper12_22.pdf,!SING,VERY-LONG-BASELINE INTERFEROMETRY--A PROGRESS REPORT G. A . Madrid T. P. Yunck R. B. Henderson Jet P r o p u l s i o n Laboratory 4800 Oak Grove Drive Pasadena CA 91109 AESTRACT,1980
1980papers/paper12_36.pdf,DEVELOPMENT,OF A SUB-MINIATURE RL3IOIUM OSCILLATOR FOR SEEKTALK APPLICATION H . Fruehauf W . Weidernann E . Jechart Efratorn Irvine California,1980
1980papers/paper12_32.pdf,TIME AND FREQUENCY STABILITY FOR,THE CRUSTAL DYNANICS PROJECT R Coates J. Ryan (Goddard Space F l i g h t Center Greenbelt MD) T. Herring (Massachusetts I n s t i t u t e o f Technology Cambridge MA),1980
1980papers/paper12_26.pdf,ANALYTIC,TECHNIQUE FOR STATISTICALLY MODELING RANDOM ATOMIC CLOCK ERRORS IN ESTIMATION Patrick J. Fell Naval Surface Weapons Center Dahlgren Virginia ABSTKACT Minimum variance estimation requires that the statistics of random observation errors be modeled properly. If measurements are derived through the use of atomic frequency standards then one,1980
1980papers/paper12_27.pdf,Vacuum P u m p i n g S y s t e m f o r S p a c e b o r n e P a s s i v e H y d r o g e n M a s e r s,S.A. W o l f D.U. G u b s e r a n d L.D. J o n e s N a v a l R e s e a r c h L a b o r a t o r y W a s h i n g t o n D C 2 0 3 7 5 A B S T R A C T T h e u l t i m a t e u t i l i t y o f h y d r o g e n m a s e r s a s h i g h l y a c c u r a t e c l o c k s a b o a r d n a v i g a t i o n s a t e l l i t e s d e p e n d s o n t h e f e a s i b i l i t y o f m a k i n g t h e m a s e r l i g h t w e i g h t c o m p a c t a n d c a p a b l e o f a 5 - 7 y e a r u n a t t e n d e d o p e r a t i o n .,1980
1980papers/paper12_33.pdf,',George 1'. Lutes Jet Propulsion Laboratory C a l i f o r n i a I n s t i t u t e of Technology 4800 Oak Grove Drive Pasadena C a l i f o r n i a 91109 (213) 354-6210 An o p t i c a l f i b e r communications l i n k w a s i n s t a l l e d f o r t h e purpose of evaluatitlg t h e a p p l i c a b i l i t y of o p t i c a l f i b e r technology t o t h e d i s t r i b u t i o l l of frecluency and timing r e f e r e n c e s i g n a l s . It i n c o r p o r a t e s a 1.5km,1980
1980papers/paper12_19.pdf,J.,& l a n d G. G d a r d IREQ ~ u G b e c Canada,1980
1980papers/paper12_25.pdf,REFERENCE CLOCK PARAMETERS FOR DrGITAL COMMUNICATIONS SYSTEMS APPLICATIONS Peter,Kartaschoff Swiss Post Office Research and Development Division Berne Switzerland,1980
1980papers/paper12_31.pdf,GEODYNAMICS,FREQUENCY AND PHASE F. 0. Vonbun and V. S. Reinhardt NASA Goddard Space Flight Center Green be1 t Mary1 and,1980
1980papers/paper12_30.pdf,MEASURED,DISTRIBUTIONS J. B. Thomas J e t Propulsion Laboratory Pasadena C a l i f o r n i a,1980
1980papers/paper12_24.pdf,A.,Frank and V . Folen Naval Research Laboratory Washington D. C.,1980
1980papers/paper12_18.pdf,FLIGHT,AND GROUND TESTS OF A GOES SATELLITE TIME RECEIVER FOR SATELLITE COMMUNICATIONS APPLICATIONS Roger L. Swanson Air Force Wright Aeronautical Laboratories Wright-Patterson Air Force Base Ohio and Stephen A. Nichols Naval Research Laboratory Washington DC,1980
1980papers/paper12_01.pdf,MANAGEMENT,OF RELIABILITY AND MAINTAINABILITY; A DISCIPLINED APPROACH TO FLEET READINESS Willis J . Willoughhy J r . Deputy Chief of Navy Material f o r R e l i a b i l i t y and Maintainability And Quality Pssurance Navy,1980
1980papers/paper12_15.pdf,CONTRACTOR POINT OF,V I E W FOR SYSTEM DEVELOPMENT & TEST PROGRAM F. K. Koide Defense E l e c t r o n i c s Operations Rockwell I n t e r n a t i o n a l Anaheim C a l i f o r n i a D. E. Ringer C . E. Earl North Ameri can Space Operations Defense E l e c t r o n i c s Operations Rockwell I n t e r n a t i o n a l,1980
1980papers/paper12_29.pdf,THE,OPERATIONAI PERFORMANCE OF HYDROGEN MASERS IN THE DEEP SPACE NETWORK (The Performance of Laboratory Reference Frequency Standards i n an Operational Environment) Samuel C . Ward Frequency and Time System Cognizant Operations Engineer J e t Propulsion Laboratory Pasadena C a l i f o r n i a,1980
1980papers/paper12_28.pdf,FREQUENCY,AND TIMING SYSTm FOR THE CONSOLIDATED DSN AND STDN TRACKING NETWORK K. C . C o f f i n 0 . E . Johnson and P. F. Kuhnle Jet. P r o p u l s i o n ~ ~ a 1 ) o r a t o r ~ : : ',1980
1980papers/paper12_14.pdf,R,& D: TO FUND OR NOT TO FUND Terry N. Osterdock Hew1 ett-Packard Company Santa Clara California,1980
1980papers/paper12_00.pdf,NASA Conference Publication 2175 Proceedings of thc Twelfth Annual Precise,Tirnc and Time Interval (PTTI) Applications and Planning Meeting A mecting huld ;it rhc Cioddard Spacc Flight C:c.ntcr Greenbelt Maryland Dcccrnbcr,1980
1980papers/paper12_16.pdf,PROGRESS OF THE LASSO EXPERIMENT Dr.,B.E.H. SERENE European Space Agency Toulouse France,1980
1980papers/paper12_02.pdf,I,RELIABILITY ACHIEVEMENT IN HIGH TECHNOLOGY SPACE SYSTEMS Dean L. Lindstrom Hughes A i r c r a f t Company Space and Communications Group E l Segundo C a l i f .,1980
1980papers/paper12_03.pdf,APPROACH,TO RELIABILITY WHEN APPLYING NEW TECHNOLOGIES John C . Bear General Dynamics Corporation (Pomona D i v i s i o n ) Pomona C a l i f o r n i a,1980
1980papers/paper12_17.pdf,:,"PRFLIRTINARY RESULTS PROM THE SI8IO-1 EXPE~IMENT( ) E . Detoma S. L e s c h i u t t a I s t i t u t o E l e t t r o t e c n i c o Nazionale ""Galilee Ferraris"" Torino - Italy",1980
1980papers/paper12_13.pdf,INNOVATION AND RELIABILITY,OF ATOMIC STANDARDS FOR PTTI APPLICATIONS Robert Kern KERNCO Inc. Danvers Mass.,1980
1980papers/paper12_07.pdf,A U.S. NAVY,PRECISE TIME AND TIME INTERVAL (PTTI) PROGRAM UPDATE RALPH T. ALLEN NAVAL ELECTRONIC SYSTEMS COMMhND,1980
1980papers/paper12_06.pdf,DEPARTMENT,OF DEFENSE PRECISE TIME AND TIHE INTERVAL PR0GRN.I IMPROVEMENT PLAN J a m e s R. Bowser Automation I n d u s t r i e s I n c . V i t r o Laboratori-es Division S i l v e r Spring Maryland,1980
1980papers/paper12_12.pdf,GOVERNMENT AND,INDUSTRY INTERACT IONS IN THE DEVELOPMENT OF CLOCK TECHNOLOGY Helmut Hellwig Frequency and Time Systems Xnc. It appears l i k e l y that everyone i n t h e time and frequency community can a g r e e on g o a l s t o be r e a l i z e d through t h e e x p e n d i t u r e of r e s o u r c e s . These,1980
1980papers/paper12_38.pdf,THE,SA-2239/WLQ-4 (V) CUT'I'Y SARK DXSTKlRUTION SYSTEM Alfred Vulcan and John Ho (Frequency E l e c t r o n i c s I n c . ) New Hyde p a r k New York IIB STRACT Thi.s paper d e s c r i b e s a redundant frequency and time d i s t r i b u t i o n system,1980
1980papers/paper12_04.pdf,RELIABILITY,AND THE DESIGN PROCESS AT HONEY WELL AVIONICS DIVISION Alex Bezat Reliability Department Honeywell Avionics Division,1980
1980papers/paper12_10.pdf,CONTRACTING FOR RESEARCH AND,DEVELOPMENT DAVID H . WEBER NAVAL ELECTRONIC SYSTEMS COMMAND,1980
1980papers/paper12_11.pdf,FREQUENCY AND TIME,GENERATION AND CONTROL Martin B. Bloch (Frequency E l e c t r o n i c s Inc.) New Hyde Park New York,1980
1980papers/paper12_05.pdf,D,W. A1 l a n (NBS) C. 0. A1 l e y (U. o f Maryland) R. F. C. Vessot (SAO) G. M. R. Winkler (USNO),1980
1980papers/paper12_39.pdf,A.,Howe Frequency and Time Standards Group N a t i o n a l Bureau o f Standards Boulder CO 80303,1980
2011papers/Paper05.pdf,STABILIZED FIBER-OPTIC LINK-PROPAGATION DELAY FOR TIMING DISTRIBUTION IN PARTICLE ACCELERATOR FACILITY B. Batagelj 1 2 J. Tratnik 1 and M. Vidmar,1 2 1 University of Ljubljana Faculty of Electrical Engineering Trzaska cesta 25 SI-1000 Ljubljana Slovenia 2 CO BIK Velika pot 22 SI-5250 Solkan Slovenia Tel: +386 (0)1 4768 400 Fax: +386 (0)1 4768 424 E-mail: bostjan.batagelj@fe.uni-lj.si,2011
2011papers/Paper11.pdf,INRIM TIME AND FREQUENCY LABORATORY: STATUS AND ONGOING ENHANCEMENT ACTIVITIES Valerio Pettiti Roberto Costa Giancarlo Cerretto Cedric Plantard and Franco Cordara Istituto Nazionale di Ricerca Metrologica (INRIM) Turin Italy Strada delle Cacce 91 – 10135 – Turin Italy c.plantard@inrim.it Abstract,INRIM Time and Frequency Laboratory (hereafter indicated as TFL) realizes and makes available to the users the UTC(IT) time scale the legal time scale for Italy. Generated by means of an active hydrogen maser (AHM) and supported by an ensemble of cesium beam frequency standards hydrogen masers and cesium atomic fountains it is synchronized via satellite (GPS and TWSTFT Two Way Satellite Time and Frequency Transfer) with those generated by other international NMIs (National Metrological Institutes) and it is kept in agreement with the international time scale UTC (Universal Time Coordinated) computed by BIPM. Also TFL regularly contributes to the realization of the TAI time scale sending to BIPM the measurement results carried out following protocols defined at the international level. In this paper the status of the TFL is presented highlighting the wide range of ongoing activities that are carried out in order to enhance its robustness and performances with the aim to better solve the task of national NMI as well as preparing for providing accurate and reliable services to the European navigation system Galileo. In particular the automatic measuring and controlling system functions basically to collect essential timing measurements and synchronization data together with information about the status of all the equipment involved in the measurement processes. In order to improve the current system and to cope with ISO/IEC 17025 standard requirements a new system called DMS (Data Management System) has been designed allowing for an efficient integration of data coming from different sources. This system will work associated with a informatics system called FMS (File Management System) that will allow for flexible and robust management of the measurement files to be exchanged within the TFL and with external,2011
2011papers/Paper04.pdf,OPTICAL LINK TIME TRANSFER BETWEEN IPE AND BEV Vladimír Smotlacha CESNET z.s.p.o Zikova 4 Prague 6 160 00 The Czech Republic vs@cesnet.cz Alexander Kuna Institute of Photonics and Electronics AS CR v.v.i.,Chaberská 57 Prague 8 The Czech Republic kuna@ufe.cz Werner Mache Bundesamt für Eich- und Vermessungswesen Arltgasse 35 Vienna Austria werner.mache@bev.gv.at,2011
2011papers/Paper38.pdf,DEMONSTRATION EXPERIMENTS OF RESSOX USING “MICHIBIKI” Toshiaki Iwata Kojiro Saito Kumiko Machita Takashi Matsuzawa National Institute of Advanced Industrial Science and Technology (AIST) 1-1-1 Umezono Tsukuba Central 2 Tsukuba Ibaraki 305-8568 Japan TEL: +81-29-861-5706 FAX: +81-29-861-5709 totty.iwata@aist.go.jp Takashi Kawauchi,Mitsubishi Space Software Co. Ltd. Japan Yoshiharu Fukuhara Space Engineering Development Co. Ltd. Japan Tamotsu Hiroshima Kazuo Tokita Cosmo Research Corporation Japan Tamaki Takahashi Satoshi Horiuchi NEC Corporation Japan Yasuhiro Takahashi National Institute of Information and Communications Technology (NICT) Japan,2011
2011papers/Paper06.pdf,WHITE RABBIT: SUB-NANOSECOND SYNCHRONIZATION FOR EMBEDDED SYSTEMS Grzegorz Daniluk Elproma Elektronika g.daniluk@elproma.com.pl Tomasz Włostowski CERN tomasz.wlostowski@cern.ch,authors,2011
